Counter,Date,Time,LatitudeSensor1,LongitudeSensor1,MagSensor1,Signal1,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventText,EventData,,,,,,,,,,,,,,,,,,,,,,
15351,7/6/2022,26:30.9,43.98877732,-112.2965919,53077.044,1462,269.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15352,7/6/2022,26:31.0,43.98877733,-112.2965928,53073.247,1494,268.7,G,0.6,2,18,1483.8,-17,1.8,0, ,D,'$GPGGA,162631,4359.32664,N,11217.79557,W,2,18,0.6,1483.8,M,-17,M,,*6D','$GPRMC,162631,A,4359.32664,N,11217.79557,W,1.8,268.7,60722,,,D*78'
15353,7/6/2022,26:31.1,43.98877723,-112.2965937,53072.287,1487,269.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15354,7/6/2022,26:31.2,43.98877713,-112.2965946,53068.205,1494,270.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15355,7/6/2022,26:31.3,43.98877703,-112.2965955,53069.84,1499,272,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15356,7/6/2022,26:31.4,43.98877693,-112.2965964,53071.495,1499,273.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15357,7/6/2022,26:31.5,43.98877683,-112.2965973,53073.754,1501,274.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15358,7/6/2022,26:31.6,43.98877673,-112.2965982,53075.508,1506,275.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359,7/6/2022,26:31.7,43.98877663,-112.2965991,53076.057,1497,276.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15360,7/6/2022,26:31.8,43.98877653,-112.2966,53076.492,1450,277.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361,7/6/2022,26:31.9,43.98877643,-112.2966009,53073.634,1453,278.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15362,7/6/2022,26:32.0,43.98877633,-112.2966018,53071.999,1453,279.8,G,0.6,2,18,1483.9,-17,2.5,0, ,D,'$GPGGA,162632,4359.32658,N,11217.79611,W,2,18,0.6,1483.9,M,-17,M,,*61','$GPRMC,162632,A,4359.32658,N,11217.79611,W,2.5,279.8,60722,,,D*74'
15363,7/6/2022,26:32.1,43.98877663,-112.2966032,53068.808,1443,279.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15364,7/6/2022,26:32.2,43.98877693,-112.2966046,53062.512,1440,279.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15365,7/6/2022,26:32.3,43.98877723,-112.296606,53056.864,1445,279,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15366,7/6/2022,26:32.4,43.98877753,-112.2966074,53052.258,1455,278.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15367,7/6/2022,26:32.5,43.98877783,-112.2966088,53050.287,1460,278.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15368,7/6/2022,26:32.6,43.98877813,-112.2966101,53043.583,1448,278.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15369,7/6/2022,26:32.7,43.98877843,-112.2966115,53040.557,1418,278,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15370,7/6/2022,26:32.8,43.98877873,-112.2966129,53038.926,1382,277.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15371,7/6/2022,26:32.9,43.98877903,-112.2966143,53037.339,1372,277.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15372,7/6/2022,26:33.0,43.98877933,-112.2966157,53038.063,1365,277.2,G,0.6,2,18,1483.74,-17,1.7,0, ,D,'$GPGGA,162633,4359.32676,N,11217.79694,W,2,18,0.6,1483.74,M,-17,M,,*6B','$GPRMC,162633,A,4359.32676,N,11217.79694,W,1.7,277.2,60722,,,D*71'
15373,7/6/2022,26:33.1,43.98877937,-112.2966161,53037.578,1350,277.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15374,7/6/2022,26:33.2,43.9887794,-112.2966165,53033.276,1372,278.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15375,7/6/2022,26:33.3,43.98877943,-112.296617,53030.836,1382,278.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15376,7/6/2022,26:33.4,43.98877947,-112.2966174,53026.523,1387,279.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15377,7/6/2022,26:33.5,43.9887795,-112.2966178,53019.014,1399,279.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15378,7/6/2022,26:33.6,43.98877953,-112.2966183,53009.456,1445,280.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15379,7/6/2022,26:33.7,43.98877957,-112.2966187,52999.875,1460,280.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15380,7/6/2022,26:33.8,43.9887796,-112.2966191,52988.938,1460,281.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15381,7/6/2022,26:33.9,43.98877963,-112.2966196,52985.257,1460,281.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382,7/6/2022,26:34.0,43.98877967,-112.29662,52985.009,1455,282.3,G,0.6,2,18,1484.41,-17,1.9,0, ,D,'$GPGGA,162634,4359.32678,N,11217.7972,W,2,18,0.6,1484.41,M,-17,M,,*6D','$GPRMC,162634,A,4359.32678,N,11217.7972,W,1.9,282.3,60722,,,D*73'
15383,7/6/2022,26:34.1,43.98877982,-112.2966212,52982.111,1458,282,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15384,7/6/2022,26:34.2,43.98877997,-112.2966223,52983.077,1455,281.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15385,7/6/2022,26:34.3,43.98878012,-112.2966235,52981.664,1448,281.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15386,7/6/2022,26:34.4,43.98878027,-112.2966246,52980.466,1448,281.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15387,7/6/2022,26:34.5,43.98878042,-112.2966258,52979.596,1438,280.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15388,7/6/2022,26:34.6,43.98878057,-112.2966269,52975.548,1440,280.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15389,7/6/2022,26:34.7,43.98878072,-112.2966281,52970.279,1467,280.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15390,7/6/2022,26:34.8,43.98878087,-112.2966292,52965.792,1475,280.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15391,7/6/2022,26:34.9,43.98878102,-112.2966304,52960.339,1448,279.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15392,7/6/2022,26:35.0,43.98878117,-112.2966315,52951.458,1443,279.5,G,0.6,2,18,1484.96,-17,2,0, ,D,'$GPGGA,162635,4359.32687,N,11217.79789,W,2,18,0.6,1484.96,M,-17,M,,*65','$GPRMC,162635,A,4359.32687,N,11217.79789,W,2,279.5,60722,,,D*79'
15393,7/6/2022,26:35.1,43.98878115,-112.2966334,52950.519,1443,278.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15394,7/6/2022,26:35.2,43.98878113,-112.2966354,52948.001,1448,276.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15395,7/6/2022,26:35.3,43.98878112,-112.2966373,52949.279,1443,275.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15396,7/6/2022,26:35.4,43.9887811,-112.2966392,52947.508,1438,273.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15397,7/6/2022,26:35.5,43.98878108,-112.2966412,52946.239,1453,272.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15398,7/6/2022,26:35.6,43.98878107,-112.2966431,52947.699,1453,271.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15399,7/6/2022,26:35.7,43.98878105,-112.296645,52944.065,1458,269.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15400,7/6/2022,26:35.8,43.98878103,-112.296647,52938.574,1458,268.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15401,7/6/2022,26:35.9,43.98878102,-112.2966489,52932.057,1479,266.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15402,7/6/2022,26:36.0,43.988781,-112.2966508,52928.457,1482,265.5,G,0.6,2,18,1485.22,-17,1.8,0, ,D,'$GPGGA,162636,4359.32686,N,11217.79905,W,2,18,0.6,1485.22,M,-17,M,,*63','$GPRMC,162636,A,4359.32686,N,11217.79905,W,1.8,265.5,60722,,,D*77'
15403,7/6/2022,26:36.1,43.98878097,-112.2966521,52926.399,1458,266,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15404,7/6/2022,26:36.2,43.98878093,-112.2966534,52924.846,1440,266.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15405,7/6/2022,26:36.3,43.9887809,-112.2966547,52924.665,1433,267.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15406,7/6/2022,26:36.4,43.98878087,-112.296656,52924.056,1433,267.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15407,7/6/2022,26:36.5,43.98878083,-112.2966573,52927.452,1431,268.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15408,7/6/2022,26:36.6,43.9887808,-112.2966586,52928.026,1431,268.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15409,7/6/2022,26:36.7,43.98878077,-112.2966599,52929.366,1431,269.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15410,7/6/2022,26:36.8,43.98878073,-112.2966612,52929.292,1426,269.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15411,7/6/2022,26:36.9,43.9887807,-112.2966625,52923.567,1423,270.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15412,7/6/2022,26:37.0,43.98878067,-112.2966638,52918.207,1448,270.8,G,0.7,2,17,1484.86,-17,2,0, ,D,'$GPGGA,162637,4359.32684,N,11217.79983,W,2,17,0.7,1484.86,M,-17,M,,*6F','$GPRMC,162637,A,4359.32684,N,11217.79983,W,2,270.8,60722,,,D*78'
15413,7/6/2022,26:37.1,43.98878087,-112.2966656,52916.175,1450,272,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15414,7/6/2022,26:37.2,43.98878107,-112.2966673,52917.848,1426,273.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15415,7/6/2022,26:37.3,43.98878127,-112.296669,52916.114,1421,274.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15416,7/6/2022,26:37.4,43.98878147,-112.2966708,52917.226,1423,275.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15417,7/6/2022,26:37.5,43.98878167,-112.2966725,52917.156,1423,276.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15418,7/6/2022,26:37.6,43.98878187,-112.2966742,52917.167,1426,278.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15419,7/6/2022,26:37.7,43.98878207,-112.296676,52921.507,1426,279.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15420,7/6/2022,26:37.8,43.98878227,-112.2966777,52924.965,1411,280.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15421,7/6/2022,26:37.9,43.98878247,-112.2966794,52925.503,1411,281.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15422,7/6/2022,26:38.0,43.98878267,-112.2966812,52925.705,1416,283,G,0.6,2,18,1484.62,-17,2.4,0, ,D,'$GPGGA,162638,4359.32696,N,11217.80087,W,2,18,0.6,1484.62,M,-17,M,,*6C','$GPRMC,162638,A,4359.32696,N,11217.80087,W,2.4,283,60722,,,D*7F'
15423,7/6/2022,26:38.1,43.98878277,-112.2966835,52923.266,1426,283.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15424,7/6/2022,26:38.2,43.98878287,-112.2966858,52920.743,1458,283.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15425,7/6/2022,26:38.3,43.98878297,-112.2966881,52922.131,1453,283.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15426,7/6/2022,26:38.4,43.98878307,-112.2966904,52923.158,1448,284.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15427,7/6/2022,26:38.5,43.98878317,-112.2966928,52923.756,1453,284.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15428,7/6/2022,26:38.6,43.98878327,-112.2966951,52923.828,1458,284.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15429,7/6/2022,26:38.7,43.98878337,-112.2966974,52924.056,1462,285.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15430,7/6/2022,26:38.8,43.98878347,-112.2966997,52926.651,1453,285.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15431,7/6/2022,26:38.9,43.98878357,-112.296702,52928.444,1453,285.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15432,7/6/2022,26:39.0,43.98878367,-112.2967043,52930.491,1453,286.1,G,0.6,2,18,1485.17,-17,2.6,0, ,D,'$GPGGA,162639,4359.32702,N,11217.80226,W,2,18,0.6,1485.17,M,-17,M,,*6B','$GPRMC,162639,A,4359.32702,N,11217.80226,W,2.6,286.1,60722,,,D*7D'
15433,7/6/2022,26:39.1,43.98878397,-112.296706,52930.047,1455,286,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15434,7/6/2022,26:39.2,43.98878427,-112.2967076,52928.768,1462,285.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15435,7/6/2022,26:39.3,43.98878457,-112.2967092,52927.117,1484,285.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15436,7/6/2022,26:39.4,43.98878487,-112.2967108,52928.002,1479,285.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15437,7/6/2022,26:39.5,43.98878517,-112.2967124,52928.098,1475,285.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15438,7/6/2022,26:39.6,43.98878547,-112.296714,52929.414,1467,285.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15439,7/6/2022,26:39.7,43.98878577,-112.2967157,52930.19,1462,285.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15440,7/6/2022,26:39.8,43.98878607,-112.2967173,52932.091,1448,285.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15441,7/6/2022,26:39.9,43.98878637,-112.2967189,52935.073,1438,284.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15442,7/6/2022,26:40.0,43.98878667,-112.2967205,52936.779,1428,284.8,G,0.6,2,18,1485.43,-17,2.4,0, ,D,'$GPGGA,162640,4359.3272,N,11217.80323,W,2,18,0.6,1485.43,M,-17,M,,*60','$GPRMC,162640,A,4359.3272,N,11217.80323,W,2.4,284.8,60722,,,D*7E'
15443,7/6/2022,26:40.1,43.9887868,-112.2967217,52938.171,1426,284.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15444,7/6/2022,26:40.2,43.98878693,-112.2967228,52937.76,1426,283.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15445,7/6/2022,26:40.3,43.98878707,-112.296724,52935.596,1421,283.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15446,7/6/2022,26:40.4,43.9887872,-112.2967251,52933.493,1433,282.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15447,7/6/2022,26:40.5,43.98878733,-112.2967263,52932.977,1436,282.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15448,7/6/2022,26:40.6,43.98878747,-112.2967274,52934.102,1411,281.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15449,7/6/2022,26:40.7,43.9887876,-112.2967286,52934.088,1389,281.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15450,7/6/2022,26:40.8,43.98878773,-112.2967297,52933.637,1377,280.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15451,7/6/2022,26:40.9,43.98878787,-112.2967309,52933.873,1375,280.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452,7/6/2022,26:41.0,43.988788,-112.296732,52936.218,1375,279.7,G,0.6,2,18,1485.55,-17,1.8,0, ,D,'$GPGGA,162641,4359.32728,N,11217.80392,W,2,18,0.6,1485.55,M,-17,M,,*64','$GPRMC,162641,A,4359.32728,N,11217.80392,W,1.8,279.7,60722,,,D*7F'
15453,7/6/2022,26:41.1,43.988788,-112.2967332,52938.875,1355,278.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15454,7/6/2022,26:41.2,43.988788,-112.2967344,52937.487,1348,277,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15455,7/6/2022,26:41.3,43.988788,-112.2967357,52935.107,1348,275.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15456,7/6/2022,26:41.4,43.988788,-112.2967369,52933.216,1362,274.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15457,7/6/2022,26:41.5,43.988788,-112.2967381,52931.206,1396,273,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15458,7/6/2022,26:41.6,43.988788,-112.2967393,52929.199,1438,271.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15459,7/6/2022,26:41.7,43.988788,-112.2967405,52926.149,1477,270.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15460,7/6/2022,26:41.8,43.988788,-112.2967417,52922.381,1475,268.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15461,7/6/2022,26:41.9,43.988788,-112.296743,52920.443,1472,267.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15462,7/6/2022,26:42.0,43.988788,-112.2967442,52920.504,1477,266.2,G,0.6,2,18,1485.35,-17,1.5,0, ,D,'$GPGGA,162642,4359.32728,N,11217.80465,W,2,18,0.6,1485.35,M,-17,M,,*6E','$GPRMC,162642,A,4359.32728,N,11217.80465,W,1.5,266.2,60722,,,D*75'
15463,7/6/2022,26:42.1,43.98878808,-112.2967448,52921.974,1470,266.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15464,7/6/2022,26:42.2,43.98878817,-112.2967454,52920.336,1455,266.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15465,7/6/2022,26:42.3,43.98878825,-112.2967461,52923.636,1428,267,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15466,7/6/2022,26:42.4,43.98878833,-112.2967467,52922.681,1438,267.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15467,7/6/2022,26:42.5,43.98878842,-112.2967473,52924.426,1433,267.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15468,7/6/2022,26:42.6,43.9887885,-112.296748,52925.503,1431,267.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15469,7/6/2022,26:42.7,43.98878858,-112.2967486,52925.944,1426,268,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15470,7/6/2022,26:42.8,43.98878867,-112.2967492,52924.928,1431,268.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15471,7/6/2022,26:42.9,43.98878875,-112.2967499,52924.295,1455,268.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15472,7/6/2022,26:43.0,43.98878883,-112.2967505,52923.386,1440,268.7,G,0.6,2,18,1486.33,-17,1.7,0, ,D,'$GPGGA,162643,4359.32733,N,11217.80503,W,2,18,0.6,1486.33,M,-17,M,,*61','$GPRMC,162643,A,4359.32733,N,11217.80503,W,1.7,268.7,60722,,,D*76'
15473,7/6/2022,26:43.1,43.98878902,-112.2967517,52917.502,1440,269.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15474,7/6/2022,26:43.2,43.9887892,-112.2967528,52913.686,1438,271,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15475,7/6/2022,26:43.3,43.98878938,-112.296754,52912.706,1433,272.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15476,7/6/2022,26:43.4,43.98878957,-112.2967552,52914.416,1436,273.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15477,7/6/2022,26:43.5,43.98878975,-112.2967563,52917.645,1438,274.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15478,7/6/2022,26:43.6,43.98878993,-112.2967575,52916.294,1440,275.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15479,7/6/2022,26:43.7,43.98879012,-112.2967587,52917.585,1436,276.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15480,7/6/2022,26:43.8,43.9887903,-112.2967598,52916.462,1428,277.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15481,7/6/2022,26:43.9,43.98879048,-112.296761,52914.033,1438,279.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15482,7/6/2022,26:44.0,43.98879067,-112.2967622,52911.043,1460,280.2,G,0.6,2,18,1486.31,-17,2,0, ,D,'$GPGGA,162644,4359.32744,N,11217.80573,W,2,18,0.6,1486.31,M,-17,M,,*63','$GPRMC,162644,A,4359.32744,N,11217.80573,W,2,280.2,60722,,,D*71'
15483,7/6/2022,26:44.1,43.98879072,-112.2967637,52909.596,1455,279.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15484,7/6/2022,26:44.2,43.98879077,-112.2967653,52906.391,1436,278.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15485,7/6/2022,26:44.3,43.98879082,-112.2967669,52903.927,1426,278.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15486,7/6/2022,26:44.4,43.98879087,-112.2967684,52901.38,1428,277.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15487,7/6/2022,26:44.5,43.98879092,-112.29677,52901.033,1443,276.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15488,7/6/2022,26:44.6,43.98879097,-112.2967716,52904.86,1443,276.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15489,7/6/2022,26:44.7,43.98879102,-112.2967731,52901.882,1438,275.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15490,7/6/2022,26:44.8,43.98879107,-112.2967747,52902.624,1438,274.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15491,7/6/2022,26:44.9,43.98879112,-112.2967763,52901.619,1438,274.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15492,7/6/2022,26:45.0,43.98879117,-112.2967778,52899.789,1453,273.6,G,0.6,2,18,1486.15,-17,2,0, ,D,'$GPGGA,162645,4359.32747,N,11217.80667,W,2,18,0.6,1486.15,M,-17,M,,*61','$GPRMC,162645,A,4359.32747,N,11217.80667,W,2,273.6,60722,,,D*7D'
15493,7/6/2022,26:45.1,43.98879115,-112.2967788,52898.414,1472,272.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15494,7/6/2022,26:45.2,43.98879113,-112.2967798,52898.773,1467,272.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15495,7/6/2022,26:45.3,43.98879112,-112.2967808,52896.512,1458,271.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15496,7/6/2022,26:45.4,43.9887911,-112.2967818,52895.508,1448,270.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15497,7/6/2022,26:45.5,43.98879108,-112.2967828,52894.335,1445,270.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15498,7/6/2022,26:45.6,43.98879107,-112.2967838,52894.743,1440,269.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15499,7/6/2022,26:45.7,43.98879105,-112.2967848,52896.56,1423,268.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15500,7/6/2022,26:45.8,43.98879103,-112.2967858,52895.58,1431,268,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15501,7/6/2022,26:45.9,43.98879102,-112.2967868,52895.687,1426,267.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502,7/6/2022,26:46.0,43.988791,-112.2967878,52893.941,1423,266.6,G,0.6,2,18,1486.34,-17,2,0, ,D,'$GPGGA,162646,4359.32746,N,11217.80727,W,2,18,0.6,1486.34,M,-17,M,,*65','$GPRMC,162646,A,4359.32746,N,11217.80727,W,2,266.6,60722,,,D*7E'
15503,7/6/2022,26:46.1,43.9887909,-112.2967889,52892.171,1433,268.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15504,7/6/2022,26:46.2,43.9887908,-112.2967899,52890.042,1445,270,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15505,7/6/2022,26:46.3,43.9887907,-112.2967909,52889.098,1428,271.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15506,7/6/2022,26:46.4,43.9887906,-112.2967919,52887.914,1423,273.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
