lat,lon,el_ft
43.99112862,-112.4182641,"4853.6	"
43.99006758,-112.3587604,"5144.7						"
43.99006758,-112.3587586,"5144.7						"
43.9900679,-112.3587531,"5144.7						"
43.99006822,-112.358749,"5144.7						"
43.99006822,-112.358744,"5144.7						"
43.99006822,-112.3587399,"5144.7						"
43.99006821,-112.3587241,"5144.7						"
43.99006821,-112.3587186,"5144.7						"
43.99006819,-112.3587006,"5144.7						"
43.99006819,-112.3586951,"5144.8						"
43.99006818,-112.3586813,"5144.8						"
43.99006785,-112.3586762,"5144.8						"
43.9900672,-112.358668,"5144.8						"
43.99006687,-112.3586612,"5144.8						"
43.99006589,-112.3586498,"5144.8						"
43.99006556,-112.3586379,"5144.8						"
43.99006524,-112.3586298,"5144.8						"
43.99006523,-112.3586181,"5144.8						"
43.99006523,-112.3586127,"5144.8						"
43.99006522,-112.3585996,"5144.9						"
43.99006522,-112.3585924,"5144.9						"
43.99006521,-112.358582,"5144.9						"
43.99006488,-112.3585708,"5144.9						"
43.99006455,-112.35856,"5144.9						"
43.99006389,-112.3585407,"5144.9						"
43.99006421,-112.3585281,"5144.9						"
43.99006421,-112.3585209,"5145.0						"
43.99006387,-112.3585083,"5145.0						"
43.99006355,-112.3585047,"5145.0						"
43.99006354,-112.3584827,"5145.0						"
43.99006353,-112.3584732,"5145.0						"
43.9900632,-112.3584606,"5145.0						"
43.99006287,-112.3584485,"5145.0						"
43.99006254,-112.3584382,"5145.0						"
43.99006189,-112.3584278,"5145.0						"
43.99006188,-112.3584238,"5145.0						"
43.99006188,-112.3584148,"5144.9						"
43.99006187,-112.3584081,"5144.9						"
43.99006186,-112.3583923,"5144.9						"
43.99006186,-112.3583874,"5144.9						"
43.99006185,-112.358373,"5144.9						"
43.99006185,-112.3583707,"5144.9						"
43.99006185,-112.3583671,"5144.9						"
43.99006184,-112.3583617,"5144.9						"
43.99006183,-112.3583401,"5144.9						"
43.99006183,-112.3583325,"5144.8						"
43.99006149,-112.358319,"5144.8						"
43.99006116,-112.3583077,"5144.8						"
43.99006083,-112.3582875,"5144.8						"
43.99006083,-112.3582852,"5144.8						"
43.99006017,-112.3582717,"5144.8						"
43.99005984,-112.3582659,"5144.8						"
43.99005952,-112.3582609,"5144.8						"
43.99005951,-112.3582569,"5144.8						"
43.99005983,-112.358247,"5144.7						"
43.99005983,-112.3582465,"5144.7						"
43.99006047,-112.3582325,"5144.7						"
43.99006047,-112.3582321,"5144.7						"
43.99005723,-112.358227,"5144.7						"
43.99005755,-112.3582167,"5144.7						"
43.99005754,-112.358214,"5144.7						"
43.99005754,-112.3582126,"5144.7						"
43.99005722,-112.3582099,"5144.7						"
43.99005689,-112.3581959,"5144.7						"
43.99005689,-112.3581946,"5144.7						"
43.99005688,-112.3581815,"5144.7						"
43.99005688,-112.3581801,"5144.7						"
43.99005688,-112.3581711,"5144.6						"
43.99005688,-112.358168,"5144.6						"
43.9900572,-112.358163,"5144.6						"
43.9900572,-112.3581598,"5144.6						"
43.9900572,-112.3581544,"5144.6						"
43.99005719,-112.3581477,"5144.6						"
43.99005719,-112.3581378,"5144.6						"
43.99005751,-112.3581279,"5144.6						"
43.99005751,-112.3581252,"5144.5						"
43.9900575,-112.3581126,"5144.5						"
43.99005717,-112.3581094,"5144.5						"
43.99005651,-112.3580928,"5144.5						"
43.99005651,-112.3580884,"5144.5						"
43.99005618,-112.3580762,"5144.4						"
43.99005585,-112.3580704,"5144.4						"
43.9900552,-112.3580596,"5144.4						"
43.99005487,-112.3580565,"5144.4						"
43.99005487,-112.3580439,"5144.4						"
43.99005454,-112.3580412,"5144.4						"
43.99005357,-112.3580264,"5144.4						"
43.99005292,-112.3580097,"5144.3						"
43.99005259,-112.3579976,"5144.3						"
43.99005194,-112.3579904,"5144.3						"
43.99005162,-112.3579846,"5144.3						"
43.99005162,-112.357981,"5144.3						"
43.99005162,-112.3579667,"5144.2						"
43.99005162,-112.3579604,"5144.2						"
43.99005161,-112.3579407,"5144.2						"
43.99005161,-112.3579367,"5144.2						"
43.99005161,-112.3579331,"5144.2						"
43.99005161,-112.3579215,"5144.1						"
43.99005161,-112.3579166,"5144.1						"
43.99005161,-112.3579108,"5144.1						"
43.99005096,-112.3578952,"5144.1						"
43.99005096,-112.3578911,"5144.1						"
43.99005096,-112.3578818,"5144.1						"
43.99005096,-112.3578742,"5144.1						"
43.99005095,-112.3578693,"5144.1						"
43.99005095,-112.357855,"5144.1						"
43.99005094,-112.3578492,"5144.1						"
43.99005094,-112.3578433,"5144.1						"
43.99005093,-112.3578371,"5144.1						"
43.99005093,-112.3578322,"5144.1						"
43.99005061,-112.357829,"5144.1						"
43.99005028,-112.3578169,"5144.1						"
43.99005027,-112.357808,"5144.1						"
43.99004994,-112.3577955,"5144.1						"
43.99004929,-112.3577803,"5144.1						"
43.99004896,-112.3577682,"5144.1						"
43.99004896,-112.3577624,"5144.1						"
43.99004895,-112.3577575,"5144.1						"
43.99004895,-112.3577481,"5144.1						"
43.99004894,-112.35774,"5144.1						"
43.99004862,-112.3577355,"5144.1						"
43.99004797,-112.3577261,"5144.1						"
43.99004797,-112.3577208,"5144.1						"
43.99004796,-112.3577123,"5144.1						"
43.99004796,-112.357706,"5144.1						"
43.99004796,-112.3577033,"5144.1						"
43.99004795,-112.3576966,"5144.1						"
43.99004795,-112.3576962,"5144.1						"
43.99004827,-112.3576917,"5144.1						"
43.99004859,-112.3576895,"5144.1						"
43.99004794,-112.3576807,"5144.1						"
43.99004794,-112.3576772,"5144.1						"
43.99004794,-112.3576722,"5144.1						"
43.99004793,-112.3576655,"5144.1						"
43.99004728,-112.3576561,"5144.1						"
43.99004695,-112.3576472,"5144.1						"
43.99004695,-112.3576427,"5144.1						"
43.99004695,-112.3576409,"5144.1						"
43.99004695,-112.3576369,"5144.1						"
43.99004694,-112.3576311,"5144.1						"
43.99004694,-112.3576284,"5144.1						"
43.99004758,-112.3576226,"5144.1						"
43.99004758,-112.3576186,"5144.1						"
43.99004725,-112.3576123,"5144.1						"
43.99004725,-112.3576092,"5144.1						"
43.99004661,-112.3576051,"5144.1						"
43.99004596,-112.3575998,"5144.1						"
43.99004563,-112.3575926,"5144.1						"
43.99004531,-112.3575904,"5144.1						"
43.99004531,-112.3575846,"5144.1						"
43.99004498,-112.3575805,"5144.1						"
43.99004466,-112.3575774,"5144.1						"
43.99004466,-112.3575743,"5144.1						"
43.99004465,-112.3575631,"5144.1						"
43.99004465,-112.3575609,"5144.0						"
43.99004465,-112.3575568,"5144.0						"
43.99004464,-112.3575515,"5144.0						"
43.99004496,-112.3575452,"5144.0						"
43.99004496,-112.3575416,"5144.0						"
43.99004495,-112.3575331,"5144.0						"
43.99004463,-112.3575287,"5144.0						"
43.9900443,-112.3575237,"5144.0						"
43.99004398,-112.3575179,"5144.0						"
43.99004397,-112.3575148,"5144.0						"
43.99004364,-112.3575081,"5144.0						"
43.99004332,-112.3575045,"5144.0						"
43.99004331,-112.3575,"5144.0						"
43.99004298,-112.3574938,"5144.0						"
43.99004298,-112.3574875,"5144.0						"
43.99004265,-112.3574826,"5144.0						"
43.99004264,-112.3574777,"5144.0						"
43.99004264,-112.3574745,"5143.9						"
43.99004264,-112.3574705,"5143.9						"
43.99004263,-112.3574665,"5143.9						"
43.99004263,-112.3574611,"5143.9						"
43.99004262,-112.3574566,"5143.9						"
43.99004229,-112.3574463,"5143.9						"
43.99004228,-112.3574409,"5143.9						"
43.99004228,-112.3574378,"5143.9						"
43.99004227,-112.3574342,"5143.9						"
43.99004227,-112.3574275,"5143.9						"
43.99004258,-112.3574199,"5143.9						"
43.99004322,-112.3574113,"5143.9						"
43.99004321,-112.3574078,"5143.9						"
43.9900432,-112.3573979,"5143.9						"
43.99004288,-112.3573947,"5143.9						"
43.99004287,-112.3573898,"5143.8						"
43.99004254,-112.3573862,"5143.8						"
43.99004221,-112.3573768,"5143.8						"
43.99004188,-112.3573723,"5143.8						"
43.99004188,-112.3573669,"5143.8						"
43.99004187,-112.3573597,"5143.8						"
43.99004154,-112.3573547,"5143.8						"
43.99004089,-112.3573467,"5143.8						"
43.99004152,-112.3573372,"5143.8						"
43.99004184,-112.3573336,"5143.8						"
43.99004184,-112.35733,"5143.8						"
43.99004151,-112.3573251,"5143.8						"
43.99004085,-112.3573135,"5143.8						"
43.99004085,-112.3573108,"5143.8						"
43.99004084,-112.3573068,"5143.8						"
43.99004051,-112.3573032,"5143.8						"
43.99004018,-112.3572938,"5143.8						"
43.99004018,-112.3572889,"5143.8						"
43.99003985,-112.3572857,"5143.8						"
43.99003952,-112.3572781,"5143.8						"
43.99003951,-112.3572732,"5143.8						"
43.99003918,-112.3572705,"5143.8						"
43.99003918,-112.3572683,"5143.8						"
43.99003918,-112.3572633,"5143.8						"
43.99003917,-112.3572593,"5143.8						"
43.99003885,-112.357258,"5143.8						"
43.99003884,-112.3572508,"5143.8						"
43.99003883,-112.3572467,"5143.8						"
43.99003883,-112.3572445,"5143.8						"
43.99003818,-112.3572414,"5143.8						"
43.99003785,-112.3572333,"5143.8						"
43.99003784,-112.3572306,"5143.8						"
43.99003752,-112.3572279,"5143.8						"
43.99003751,-112.3572239,"5143.8						"
43.99003751,-112.3572207,"5143.8						"
43.99003783,-112.357218,"5143.8						"
43.99003783,-112.3572158,"5143.8						"
43.9900375,-112.3572126,"5143.8						"
43.9900375,-112.35721,"5143.8						"
43.99003749,-112.3572077,"5143.8						"
43.99003749,-112.357205,"5143.8						"
43.99003781,-112.3572023,"5143.8						"
43.99003814,-112.3572005,"5143.8						"
43.99003813,-112.3571965,"5143.8						"
43.99003813,-112.3571942,"5143.7						"
43.99003813,-112.3571924,"5143.7						"
43.99003813,-112.3571897,"5143.7						"
43.99003781,-112.3571847,"5143.7						"
43.99003748,-112.3571829,"5143.7						"
43.99003748,-112.3571789,"5143.7						"
43.99003748,-112.3571748,"5143.7						"
43.99003747,-112.3571717,"5143.7						"
43.99003747,-112.3571672,"5143.7						"
43.99003714,-112.3571641,"5143.7						"
43.99003681,-112.3571605,"5143.7						"
43.99003648,-112.3571542,"5143.7						"
43.99003648,-112.3571515,"5143.7						"
43.99003647,-112.3571474,"5143.7						"
43.99003614,-112.3571447,"5143.7						"
43.99003614,-112.3571389,"5143.7						"
43.99003613,-112.3571348,"5143.7						"
43.99003613,-112.357133,"5143.7						"
43.99003645,-112.3571245,"5143.7						"
43.99003644,-112.3571177,"5143.7						"
43.99003643,-112.3571101,"5143.7						"
43.9900361,-112.3571038,"5143.7						"
43.99003609,-112.3570993,"5143.7						"
43.99003608,-112.3570916,"5143.7						"
43.99003608,-112.3570898,"5143.7						"
43.99003607,-112.3570808,"5143.7						"
43.99003607,-112.3570785,"5143.7						"
43.99003573,-112.3570695,"5143.7						"
43.99003571,-112.3570578,"5143.7						"
43.99003569,-112.3570424,"5143.7						"
43.99003568,-112.3570379,"5143.7						"
43.99003567,-112.3570316,"5143.7						"
43.99003566,-112.3570261,"5143.7						"
43.99003565,-112.3570157,"5143.7						"
43.99003596,-112.3570071,"5143.7						"
43.99003562,-112.3569985,"5143.7						"
43.99003562,-112.3569962,"5143.7						"
43.99003527,-112.3569853,"5143.7						"
43.99003491,-112.3569744,"5143.7						"
43.99003487,-112.3569611,"5143.7						"
43.99003452,-112.3569552,"5143.7						"
43.99003385,-112.3569501,"5143.7						"
43.9900335,-112.3569432,"5143.7						"
43.99003315,-112.3569377,"5143.7						"
43.99003281,-112.3569326,"5143.7						"
43.99003211,-112.356922,"5143.7						"
43.99003208,-112.3569137,"5143.7						"
43.99003171,-112.3569026,"5143.7						"
43.9900317,-112.3568989,"5143.7						"
43.99003167,-112.3568915,"5143.7						"
43.99003166,-112.3568873,"5143.7						"
43.99003162,-112.3568775,"5143.7						"
43.99003161,-112.3568729,"5143.7						"
43.99003156,-112.3568594,"5143.7						"
43.99003154,-112.3568542,"5143.7						"
43.99003152,-112.3568496,"5143.7						"
43.9900315,-112.356843,"5143.7						"
43.99003149,-112.3568402,"5143.7						"
43.99003148,-112.3568365,"5143.7						"
43.99003144,-112.3568276,"5143.7						"
43.99003143,-112.3568229,"5143.7						"
43.99003106,-112.356814,"5143.7						"
43.99003072,-112.3568116,"5143.7						"
43.99003071,-112.3568088,"5143.7						"
43.99003067,-112.3567966,"5143.7						"
43.99003034,-112.3567938,"5143.7						"
43.99003098,-112.3567859,"5143.7						"
43.99003097,-112.3567823,"5143.7						"
43.99003096,-112.3567773,"5143.7						"
43.99003094,-112.3567673,"5143.7						"
43.99003093,-112.3567623,"5143.7						"
43.99003059,-112.3567586,"5143.7						"
43.99003024,-112.3567509,"5143.7						"
43.99003022,-112.3567418,"5143.7						"
43.99003021,-112.3567354,"5143.7						"
43.9900302,-112.3567322,"5143.7						"
43.99003018,-112.356724,"5143.7						"
43.99003017,-112.3567189,"5143.7						"
43.99003017,-112.3567162,"5143.7						"
43.99002948,-112.356707,"5143.7						"
43.99002946,-112.3566965,"5143.7						"
43.99002945,-112.3566928,"5143.7						"
43.99002943,-112.356686,"5143.7						"
43.99002942,-112.3566791,"5143.7						"
43.99002908,-112.3566764,"5143.7						"
43.99002873,-112.3566704,"5143.7						"
43.99002871,-112.3566667,"5143.7						"
43.99002868,-112.3566571,"5143.7						"
43.99002866,-112.3566526,"5143.7						"
43.99002831,-112.3566498,"5143.7						"
43.99002797,-112.3566462,"5143.7						"
43.99002761,-112.3566393,"5143.7						"
43.99002725,-112.3566342,"5143.7						"
43.99002722,-112.3566269,"5143.7						"
43.99002719,-112.356619,"5143.7						"
43.99002752,-112.3566079,"5143.7						"
43.99002783,-112.3565889,"5143.7						"
43.99002783,-112.3565852,"5143.7						"
43.99002748,-112.3565694,"5143.7						"
43.99002748,-112.3565671,"5143.7						"
43.99002747,-112.3565601,"5143.7						"
43.99002747,-112.3565569,"5143.7						"
43.99002745,-112.3565421,"5143.7						"
43.99002743,-112.3565272,"5143.7						"
43.99002709,-112.3565212,"5143.7						"
43.99002639,-112.3565044,"5143.7						"
43.99002635,-112.35649,"5143.7						"
43.9900263,-112.3564816,"5143.7						"
43.99002622,-112.356467,"5143.6						"
43.99002584,-112.3564595,"5143.6						"
43.99002548,-112.3564548,"5143.6						"
43.99002547,-112.3564529,"5143.6						"
43.9900254,-112.3564387,"5143.6						"
43.99002499,-112.356425,"5143.6						"
43.99002425,-112.3564122,"5143.6						"
43.99002421,-112.3564018,"5143.6						"
43.99002452,-112.3563951,"5143.6						"
43.99002448,-112.3563842,"5143.6						"
43.99002445,-112.3563756,"5143.6						"
43.99002441,-112.3563656,"5143.5						"
43.99002402,-112.3563518,"5143.5						"
43.99002399,-112.3563446,"5143.5						"
43.99002362,-112.3563351,"5143.5						"
43.9900236,-112.356326,"5143.5						"
43.99002324,-112.3563203,"5143.5						"
43.99002286,-112.356306,"5143.5						"
43.9900225,-112.3562997,"5143.5						"
43.99002249,-112.3562959,"5143.5						"
43.99002245,-112.3562815,"5143.5						"
43.99002244,-112.3562782,"5143.5						"
43.99002243,-112.3562706,"5143.4						"
43.99002242,-112.3562578,"5143.4						"
43.99002173,-112.3562469,"5143.4						"
43.99002173,-112.3562446,"5143.4						"
43.99002104,-112.3562398,"5143.4						"
43.99002103,-112.3562279,"5143.4						"
43.99002102,-112.3562175,"5143.4						"
43.99002102,-112.3562137,"5143.4						"
43.99002101,-112.3562113,"5143.4						"
43.990021,-112.3562084,"5143.4						"
43.99002096,-112.3561973,"5143.4						"
43.99002095,-112.3561944,"5143.4						"
43.99001786,-112.3561903,"5143.3						"
43.99001784,-112.3561861,"5143.3						"
43.99001714,-112.3561791,"5143.3						"
43.99001713,-112.3561772,"5143.3						"
43.99001712,-112.3561735,"5143.3						"
43.99001708,-112.3561622,"5143.3						"
43.99001706,-112.3561571,"5143.3						"
43.99001772,-112.3561491,"5143.3						"
43.99001772,-112.3561477,"5143.3						"
43.99001801,-112.3561317,"5143.3						"
43.99001834,-112.3561231,"5143.3						"
43.99001834,-112.3561193,"5143.3						"
43.99001834,-112.356117,"5143.3						"
43.99001833,-112.3561108,"5143.3						"
43.99001833,-112.356107,"5143.2						"
43.99001833,-112.3561065,"5143.2						"
43.99001798,-112.3560989,"5143.2						"
43.99001798,-112.3560965,"5143.2						"
43.99001764,-112.3560898,"5143.2						"
43.99001763,-112.3560865,"5143.2						"
43.99001626,-112.3560718,"5143.2						"
43.99001625,-112.3560694,"5143.2						"
43.99001625,-112.3560646,"5143.2						"
43.9900159,-112.3560518,"5143.2						"
43.99001589,-112.3560371,"5143.2						"
43.99001589,-112.3560304,"5143.1						"
43.99001588,-112.356018,"5143.1						"
43.99001554,-112.3560104,"5143.1						"
43.99001519,-112.3559952,"5143.1						"
43.99001518,-112.3559881,"5143.1						"
43.99001448,-112.3559662,"5143.1						"
43.99001448,-112.3559629,"5143.1						"
43.99001414,-112.3559576,"5143.1						"
43.99001378,-112.3559405,"5143.0						"
43.99001378,-112.3559343,"5143.0						"
43.99001342,-112.3559153,"5143.0						"
43.99001307,-112.3558963,"5143.0						"
43.99001272,-112.3558891,"5143.0						"
43.99001272,-112.3558801,"5143.0						"
43.99001271,-112.3558749,"5143.0						"
43.99001271,-112.3558715,"5143.0						"
43.99001304,-112.3558554,"5142.9						"
43.99001338,-112.3558497,"5142.9						"
43.99001338,-112.3558482,"5142.9						"
43.99001404,-112.3558306,"5142.9						"
43.99001404,-112.3558268,"5142.9						"
43.99001437,-112.355822,"5142.9						"
43.99001436,-112.3558163,"5142.9						"
43.99001401,-112.3558092,"5142.9						"
43.990014,-112.3558001,"5142.9						"
43.990014,-112.3557906,"5142.9						"
43.99001331,-112.355783,"5142.9						"
43.9900133,-112.3557735,"5142.8						"
43.9900133,-112.3557711,"5142.8						"
43.99001328,-112.3557525,"5142.8						"
43.99001328,-112.3557464,"5142.8						"
43.99001291,-112.3557049,"5142.8						"
43.99001255,-112.3556735,"5142.7						"
43.9900122,-112.3556697,"5142.7						"
43.9900122,-112.3556659,"5142.7						"
43.99001185,-112.3556569,"5142.7						"
43.99001047,-112.3556407,"5142.7						"
43.99001047,-112.3556392,"5142.7						"
43.99001226,-112.3556341,"5142.7						"
43.99001123,-112.3556303,"5142.7						"
43.99001123,-112.3556256,"5142.7						"
43.99001088,-112.3556222,"5142.7						"
43.99001088,-112.3556189,"5142.7						"
43.99001122,-112.3556151,"5142.7						"
43.99001122,-112.3556118,"5142.7						"
43.99001122,-112.355607,"5142.7						"
43.99001156,-112.3556022,"5142.7						"
43.99001155,-112.3555984,"5142.7						"
43.99001155,-112.3555932,"5142.7						"
43.99001189,-112.3555851,"5142.7						"
43.9900112,-112.3555799,"5142.7						"
43.9900112,-112.3555756,"5142.7						"
43.9900112,-112.3555718,"5142.7						"
43.9900112,-112.3555694,"5142.7						"
43.99001085,-112.3555675,"5142.7						"
43.99001085,-112.3555613,"5142.7						"
43.99001084,-112.3555532,"5142.7						"
43.99001083,-112.3555432,"5142.7						"
43.99001083,-112.3555404,"5142.7						"
43.99001049,-112.3555366,"5142.7						"
43.99001014,-112.3555318,"5142.7						"
43.99001014,-112.3555275,"5142.7						"
43.99001014,-112.3555232,"5142.7						"
43.99001013,-112.3555175,"5142.7						"
43.99001013,-112.3555094,"5142.7						"
43.99001012,-112.3555051,"5142.7						"
43.99001012,-112.3554971,"5142.7						"
43.99001012,-112.3554947,"5142.7						"
43.99000977,-112.3554909,"5142.7						"
43.99000942,-112.3554852,"5142.7						"
43.99000908,-112.3554794,"5142.7						"
43.99000873,-112.3554728,"5142.7						"
43.99000873,-112.3554699,"5142.7						"
43.99000838,-112.3554637,"5142.7						"
43.99000804,-112.3554585,"5142.7						"
43.99000769,-112.3554485,"5142.7						"
43.99000734,-112.3554433,"5142.7						"
43.99000734,-112.355438,"5142.7						"
43.99000699,-112.3554314,"5142.7						"
43.99000699,-112.3554257,"5142.7						"
43.99000664,-112.3554204,"5142.7						"
43.99000664,-112.3554119,"5142.7						"
43.99000664,-112.3554081,"5142.7						"
43.99000629,-112.355399,"5142.7						"
43.99000628,-112.3553914,"5142.7						"
43.99000662,-112.3553847,"5142.7						"
43.99000764,-112.3553747,"5142.7						"
43.99000764,-112.3553614,"5142.7						"
43.99000763,-112.3553605,"5142.7						"
43.99000728,-112.3553433,"5142.7						"
43.99000693,-112.3553362,"5142.7						"
43.99000625,-112.3553286,"5142.7						"
43.9900059,-112.3553205,"5142.7						"
43.9900059,-112.3553172,"5142.7						"
43.99000555,-112.3553124,"5142.7						"
43.99000554,-112.3553019,"5142.7						"
43.99000554,-112.3552967,"5142.7						"
43.99000554,-112.3552895,"5142.7						"
43.99000553,-112.3552853,"5142.7						"
43.99000553,-112.35528,"5142.7						"
43.99000553,-112.3552748,"5142.7						"
43.99000552,-112.3552681,"5142.7						"
43.99000483,-112.35526,"5142.7						"
43.99000483,-112.3552543,"5142.7						"
43.99000482,-112.3552434,"5142.7						"
43.99000482,-112.3552381,"5142.7						"
43.99000448,-112.3552324,"5142.7						"
43.99000447,-112.3552229,"5142.7						"
43.99000447,-112.3552172,"5142.7						"
43.99000446,-112.3552077,"5142.7						"
43.9900048,-112.3552034,"5142.7						"
43.99000479,-112.3551915,"5142.7						"
43.99000513,-112.3551834,"5142.7						"
43.99000512,-112.3551739,"5142.7						"
43.99000478,-112.3551677,"5142.7						"
43.99000409,-112.3551543,"5142.7						"
43.99000408,-112.3551477,"5142.7						"
43.99000408,-112.3551338,"5142.7						"
43.99000408,-112.3551296,"5142.7						"
43.99000407,-112.3551157,"5142.7						"
43.99000406,-112.35511,"5142.7						"
43.99000372,-112.3551019,"5142.7						"
43.99000371,-112.3550938,"5142.7						"
43.99000336,-112.3550853,"5142.7						"
43.99000302,-112.3550772,"5142.7						"
43.99000301,-112.3550657,"5142.6						"
43.990003,-112.3550538,"5142.6						"
43.990003,-112.3550481,"5142.6						"
43.99000299,-112.3550371,"5142.6						"
43.99000264,-112.3550243,"5142.6						"
43.99000264,-112.355019,"5142.6						"
43.99000229,-112.3550119,"5142.6						"
43.99000229,-112.3550043,"5142.6						"
43.99000228,-112.3549971,"5142.6						"
43.99000194,-112.3549933,"5142.5						"
43.99000193,-112.3549814,"5142.5						"
43.99000124,-112.3549717,"5142.5						"
43.99000124,-112.3549698,"5142.5						"
43.99000089,-112.3549579,"5142.5						"
43.9900002,-112.3549484,"5142.5						"
43.99000019,-112.3549441,"5142.5						"
43.99000053,-112.3549388,"5142.5						"
43.99000087,-112.3549355,"5142.5						"
43.99000087,-112.3549269,"5142.5						"
43.99000086,-112.3549188,"5142.5						"
43.99000086,-112.3549127,"5142.5						"
43.99000017,-112.3549079,"5142.4						"
43.98999948,-112.3549022,"5142.4						"
43.98999948,-112.3548931,"5142.4						"
43.98999879,-112.3548822,"5142.4						"
43.98999878,-112.3548803,"5142.4						"
43.98999878,-112.3548779,"5142.4						"
43.98999843,-112.3548689,"5142.4						"
43.98999809,-112.3548627,"5142.4						"
43.98999808,-112.3548531,"5142.4						"
43.98999808,-112.3548498,"5142.4						"
43.98999739,-112.3548441,"5142.4						"
43.98999704,-112.3548355,"5142.4						"
43.98999669,-112.3548231,"5142.4						"
43.98999669,-112.3548203,"5142.4						"
43.98999634,-112.3548074,"5142.3						"
43.98999599,-112.3547993,"5142.3						"
43.98999565,-112.3547917,"5142.3						"
43.9899953,-112.3547831,"5142.3						"
43.98999529,-112.3547727,"5142.3						"
43.98999529,-112.3547617,"5142.3						"
43.98999528,-112.3547507,"5142.3						"
43.98999664,-112.3547384,"5142.3						"
43.98999664,-112.3547317,"5142.3						"
43.98999663,-112.3547255,"5142.3						"
43.98999629,-112.3547179,"5142.3						"
43.98999594,-112.3547088,"5142.3						"
43.98999593,-112.354695,"5142.3						"
43.98999593,-112.3546883,"5142.3						"
43.98999558,-112.3546826,"5142.3						"
43.98999558,-112.354676,"5142.3						"
43.98999557,-112.3546693,"5142.3						"
43.98999557,-112.3546617,"5142.3						"
43.98999556,-112.3546517,"5142.3						"
43.98999555,-112.3546378,"5142.3						"
43.98999623,-112.3546255,"5142.3						"
43.98999622,-112.354614,"5142.2						"
43.98999483,-112.3545945,"5142.2						"
43.98999448,-112.3545817,"5142.2						"
43.98999447,-112.3545626,"5142.3						"
43.98999446,-112.354556,"5142.3						"
43.98999445,-112.3545465,"5142.3						"
43.98999445,-112.3545388,"5142.3						"
43.98999444,-112.3545293,"5142.3						"
43.98999444,-112.3545241,"5142.3						"
43.98999444,-112.3545093,"5142.4						"
43.98999443,-112.3545002,"5142.4						"
43.98999443,-112.3544868,"5142.4						"
43.98999442,-112.3544806,"5142.4						"
43.98999442,-112.3544711,"5142.4						"
43.98999441,-112.3544683,"5142.4						"
43.98999441,-112.3544573,"5142.5						"
43.98999441,-112.3544549,"5142.5						"
43.9899944,-112.354443,"5142.5						"
43.98999405,-112.3544339,"5142.5						"
43.9899937,-112.3544172,"5142.5						"
43.98999335,-112.354413,"5142.5						"
43.98999334,-112.3544001,"5142.6						"
43.98999265,-112.3543949,"5142.6						"
43.98999265,-112.3543868,"5142.6						"
43.98999127,-112.3543773,"5142.6						"
43.98999058,-112.354374,"5142.6						"
43.98998955,-112.3543663,"5142.6						"
43.9899892,-112.3543616,"5142.6						"
43.9899892,-112.3543573,"5142.6						"
43.9899892,-112.354352,"5142.7						"
43.98998919,-112.3543497,"5142.7						"
43.98998885,-112.354342,"5142.7						"
43.9899885,-112.3543382,"5142.7						"
43.98998815,-112.35433,"5142.7						"
43.98998814,-112.3543252,"5142.7						"
43.98998814,-112.3543219,"5142.7						"
43.98998813,-112.3543171,"5142.7						"
43.98998777,-112.354306,"5142.7						"
43.98998742,-112.3543003,"5142.8						"
43.9899874,-112.3542878,"5142.8						"
43.98998705,-112.3542834,"5142.8						"
43.98998667,-112.3542689,"5142.8						"
43.98998666,-112.3542646,"5142.8						"
43.98998662,-112.3542477,"5142.8						"
43.98998625,-112.3542333,"5142.9						"
43.98998624,-112.3542314,"5142.9						"
43.98998621,-112.3542179,"5142.9						"
43.98998587,-112.3542141,"5142.9						"
43.98998518,-112.3542079,"5142.9						"
43.98998517,-112.354206,"5142.9						"
43.98998515,-112.3541951,"5142.9						"
43.98998514,-112.3541856,"5143.0						"
43.98998513,-112.3541795,"5143.0						"
43.9899851,-112.3541638,"5143.0						"
43.98998475,-112.3541549,"5143.0						"
43.98998475,-112.354152,"5143.0						"
43.98998471,-112.3541392,"5143.0						"
43.98998469,-112.3541302,"5143.1						"
43.98998468,-112.3541232,"5143.1						"
43.98998467,-112.3541171,"5143.1						"
43.98998467,-112.3541138,"5143.1						"
43.98998364,-112.3540965,"5143.1						"
43.98998363,-112.3540941,"5143.1						"
43.98998363,-112.354088,"5143.1						"
43.98998362,-112.3540819,"5143.1						"
43.98998361,-112.3540613,"5143.2						"
43.9899836,-112.3540482,"5143.2						"
43.98998359,-112.3540351,"5143.2						"
43.98998358,-112.3540328,"5143.2						"
43.98998357,-112.3540159,"5143.3						"
43.98998356,-112.354007,"5143.3						"
43.98998322,-112.3539972,"5143.3						"
43.98998355,-112.3539897,"5143.3						"
43.98998422,-112.353979,"5143.4						"
43.98998387,-112.3539645,"5143.4						"
43.98998385,-112.3539429,"5143.5						"
43.98998385,-112.3539326,"5143.5						"
43.9899835,-112.3539219,"5143.6						"
43.98998316,-112.3539083,"5143.6						"
43.98998281,-112.3538947,"5143.6						"
43.98998247,-112.3538882,"5143.7						"
43.98998247,-112.3538802,"5143.7						"
43.98998145,-112.3538714,"5143.7						"
43.98998145,-112.3538657,"5143.7						"
43.98998144,-112.3538569,"5143.8						"
43.98998144,-112.3538522,"5143.8						"
43.98998143,-112.3538461,"5143.8						"
43.98997941,-112.3538424,"5143.8						"
43.98997941,-112.3538387,"5143.8						"
43.98997907,-112.3538303,"5143.8						"
